iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q2,sd_Q2,E_V2,sd_V2,E_Q3,sd_Q3,E_V3,sd_V3
836,10.4929,0.0500241,47.0893,0.0650945,13.0392,0.379751,71.589,0.368346,12.4527,5.85276,1.89171e+08,5.8819
837,10.493,0.0500123,47.0893,0.0650851,13.0396,0.379753,71.5832,0.368365,12.4381,5.85354,1.88947e+08,5.88142
838,10.4932,0.0500089,47.0897,0.0650745,13.0383,0.379745,71.58,0.368311,12.4401,5.85446,1.88728e+08,5.88174
839,10.4932,0.0500027,47.0896,0.0650768,13.0376,0.379728,71.5777,0.36826,12.4258,5.85498,1.88503e+08,5.88046
840,10.4933,0.0499994,47.0889,0.0650762,13.0377,0.379925,71.5741,0.368238,12.411,5.8538,1.88282e+08,5.88006
841,10.4934,0.0500004,47.0888,0.0650733,13.0392,0.380017,71.5751,0.368208,12.3963,5.85277,1.88059e+08,5.88039
842,10.4934,0.0499912,47.0878,0.0650707,13.0401,0.380062,71.5725,0.36816,12.3816,5.85176,1.87838e+08,5.88058
843,10.4934,0.0499818,47.0877,0.065062,13.0398,0.380065,71.5723,0.368133,12.3669,5.8503,1.87615e+08,5.88089
844,10.4934,0.0499815,47.0875,0.0650673,13.0391,0.380044,71.5759,0.368146,12.3523,5.84925,1.87393e+08,5.88118
845,10.4934,0.049978,47.0886,0.0650647,13.038,0.380045,71.5695,0.368205,12.3377,5.84893,1.87172e+08,5.88069
846,10.4934,0.0499823,47.0895,0.0650606,13.0366,0.379999,71.5727,0.368248,12.3232,5.84852,1.86952e+08,5.87966
847,10.4934,0.0499889,47.0894,0.0650493,13.0365,0.379961,71.5817,0.368323,12.3087,5.84755,1.86731e+08,5.87887
848,10.4934,0.0499977,47.0885,0.0650554,13.0371,0.379909,71.5851,0.368399,12.2943,5.84642,1.86511e+08,5.87771
849,10.4934,0.0500034,47.0886,0.0650694,13.0371,0.379857,71.5892,0.368491,12.2799,5.84618,1.86293e+08,5.87662
850,10.4934,0.0500133,47.0878,0.0650591,13.0371,0.37975,71.5913,0.36851,12.2656,5.84516,1.86078e+08,5.87662
851,10.4933,0.0500167,47.0876,0.0650563,13.0384,0.379735,71.5944,0.368548,12.2694,5.84567,1.85861e+08,5.877
852,10.4934,0.050008,47.0869,0.0650539,13.0399,0.379767,71.5943,0.368539,12.2551,5.84599,1.85644e+08,5.8769
853,10.4934,0.0499937,47.0867,0.0650626,13.0419,0.379734,71.595,0.368537,12.2408,5.84632,1.85442e+08,5.87679
854,10.4934,0.0499818,47.0861,0.0650581,13.0413,0.379709,71.5934,0.368537,12.2269,5.84609,1.85609e+08,5.87696
855,10.4934,0.0499709,47.086,0.0650527,13.0401,0.37973,71.5937,0.36853,12.2128,5.84576,1.85457e+08,5.87789
856,10.4933,0.0499622,47.0863,0.0650585,13.0395,0.379786,71.5892,0.368549,12.1986,5.84581,1.85241e+08,5.87746
857,10.4933,0.0499546,47.0872,0.0650727,13.0378,0.379849,71.5873,0.368568,12.1844,5.84551,1.85041e+08,5.8779
858,10.4934,0.0499432,47.0872,0.0650741,13.0378,0.379899,71.5836,0.368595,12.1702,5.84565,1.84832e+08,5.87818
859,10.4934,0.0499383,47.0863,0.06508,13.0367,0.379885,71.5852,0.368648,12.1563,5.84612,1.84629e+08,5.87829
860,10.4934,0.0499325,47.0871,0.0650819,13.0359,0.379816,71.5828,0.368641,12.1432,5.847,1.84419e+08,5.87893
861,10.4934,0.0499237,47.0864,0.0650907,13.0342,0.379818,71.577,0.368615,12.1291,5.84711,1.84249e+08,5.87971
862,10.4934,0.0499203,47.0864,0.0650987,13.0327,0.379808,71.5753,0.368576,12.1151,5.84758,1.84036e+08,5.87947
863,10.4933,0.0499136,47.0862,0.0650936,13.0337,0.379797,71.5728,0.368534,12.1011,5.84562,1.83824e+08,5.87914
864,10.4933,0.0499053,47.0859,0.065086,13.0325,0.37977,71.5716,0.368464,12.0871,5.84521,1.83613e+08,5.87835
865,10.4933,0.0498979,47.0857,0.0650928,13.0315,0.379765,71.5656,0.368404,12.0731,5.84501,1.83402e+08,5.87774
866,10.4934,0.0498994,47.0855,0.0650935,13.0309,0.379762,71.5633,0.36837,12.0761,5.84647,1.83191e+08,5.87792
867,10.4935,0.0498974,47.0856,0.0650912,13.0321,0.379739,71.5589,0.36829,12.0622,5.84622,1.82983e+08,5.87862
868,10.4936,0.0498926,47.0852,0.0650853,13.0337,0.379702,71.557,0.36832,12.0484,5.84557,1.82772e+08,5.87908
869,10.4937,0.0498921,47.0849,0.0650819,13.0348,0.379739,71.549,0.36831,12.0345,5.84484,1.82571e+08,5.87854
870,10.4938,0.049889,47.085,0.0650695,13.0342,0.379768,71.545,0.368299,12.0207,5.84426,1.82361e+08,5.87831
871,10.4938,0.0498878,47.0852,0.065073,13.0356,0.379777,71.5493,0.368339,12.0069,5.84339,1.82154e+08,5.87898
872,10.4939,0.0498794,47.0852,0.0650855,13.0367,0.379846,71.5509,0.368275,11.9932,5.84413,1.81946e+08,5.87842
873,10.494,0.0498807,47.086,0.0650862,13.0364,0.379876,71.5526,0.368232,11.9825,5.84392,1.81738e+08,5.87782
874,10.4941,0.0498792,47.0868,0.0650938,13.0345,0.379863,71.5577,0.368202,11.9688,5.84469,1.81532e+08,5.87748
875,10.494,0.0498762,47.087,0.0650935,13.0342,0.37983,71.5636,0.368236,11.9556,5.84483,1.81327e+08,5.87764
876,10.494,0.0498712,47.0871,0.0650887,13.0322,0.37981,71.5594,0.368299,11.9421,5.84509,1.81121e+08,5.87768
877,10.4938,0.0498659,47.0871,0.0650811,13.03,0.379723,71.5623,0.368305,11.9285,5.84432,1.80916e+08,5.87742
878,10.4938,0.049873,47.0877,0.0650758,13.0309,0.379674,71.5729,0.36837,11.9152,5.84413,1.80712e+08,5.87741
879,10.4937,0.0498757,47.0884,0.0650768,13.0309,0.37964,71.5734,0.36834,11.9019,5.84465,1.80506e+08,5.87709
880,10.4937,0.0498778,47.0886,0.0650763,13.0313,0.379641,71.5758,0.368326,11.8886,5.84435,1.80302e+08,5.87696
881,10.4937,0.0498776,47.0881,0.0650762,13.0317,0.379631,71.5769,0.368311,11.8751,5.84414,1.80098e+08,5.87621
882,10.4937,0.0498787,47.0883,0.065075,13.032,0.379677,71.5803,0.368317,11.8617,5.84428,1.79894e+08,5.87648
883,10.4937,0.0498822,47.0886,0.0650748,13.0324,0.379705,71.5808,0.368288,11.8483,5.84496,1.79699e+08,5.87699
884,10.4937,0.0498813,47.0889,0.0650677,13.0319,0.379759,71.58,0.368279,11.835,5.84458,1.79501e+08,5.87823
885,10.4938,0.0498713,47.0885,0.0650692,13.0322,0.379815,71.5775,0.368235,11.8216,5.84402,1.793e+08,5.87827
886,10.4939,0.0498606,47.0881,0.0650686,13.0336,0.379881,71.5702,0.368179,11.8086,5.8438,1.79105e+08,5.87723
887,10.494,0.0498556,47.0875,0.0650573,13.0345,0.379886,71.5691,0.368154,11.7964,5.84455,1.79477e+08,5.87765
888,10.494,0.0498451,47.0877,0.0650451,13.0341,0.379842,71.5664,0.368082,11.7832,5.84435,1.79289e+08,5.87829
889,10.494,0.0498467,47.0876,0.0650393,13.0343,0.379797,71.567,0.368027,11.7699,5.84399,1.79088e+08,5.87784
890,10.4941,0.0498413,47.0879,0.0650464,13.0356,0.379811,71.565,0.36799,11.7567,5.8436,1.7889e+08,5.87789
891,10.4941,0.0498332,47.0877,0.0650474,13.0357,0.379778,71.5604,0.367986,11.7436,5.84245,1.78738e+08,5.87949
892,10.4941,0.0498248,47.0873,0.0650577,13.0348,0.379737,71.555,0.367916,11.7304,5.84237,1.78551e+08,5.87986
893,10.4942,0.0498106,47.0874,0.0650483,13.0348,0.379677,71.5462,0.367857,11.7174,5.84285,1.78356e+08,5.88039
894,10.4944,0.0498026,47.0878,0.0650501,13.0362,0.37962,71.5379,0.36781,12.3238,5.84393,1.7816e+08,5.88106
895,10.4945,0.0497968,47.0878,0.0650427,13.0357,0.379646,71.5288,0.36776,12.31,5.84406,1.77964e+08,5.88135
896,10.4946,0.0497867,47.0881,0.0650449,13.0356,0.379656,71.5245,0.367793,12.2963,5.84304,1.77766e+08,5.88137
897,10.4946,0.0498,47.0884,0.0650455,13.0362,0.379614,71.5342,0.367866,12.2827,5.84276,1.77568e+08,5.88023
898,10.4947,0.0498015,47.0886,0.0650536,13.0364,0.379661,71.5282,0.367862,12.2693,5.84354,1.77384e+08,5.88057
899,10.4948,0.0498005,47.0882,0.0650706,13.0357,0.379723,71.5299,0.367839,12.2559,5.84406,1.77198e+08,5.88054
900,10.4948,0.0497961,47.0877,0.0650655,13.0371,0.379684,71.5285,0.367827,12.2425,5.84492,1.77001e+08,5.88034
901,10.4948,0.0497968,47.0876,0.0650558,13.0365,0.379597,71.5257,0.367828,12.2293,5.84536,1.76808e+08,5.88025
902,10.4947,0.0497939,47.0867,0.0650646,13.0366,0.379649,71.5231,0.36787,12.216,5.84595,1.76614e+08,5.8811
903,10.4947,0.0497896,47.0868,0.0650632,13.036,0.379591,71.5207,0.367938,12.2026,5.84599,1.76424e+08,5.88154
904,10.4947,0.0497917,47.0872,0.0650626,13.0338,0.379608,71.5155,0.367963,12.1893,5.84619,1.76232e+08,5.88131
905,10.4946,0.0497895,47.0876,0.0650677,13.0334,0.379632,71.52,0.367948,12.1759,5.84663,1.76038e+08,5.88172
906,10.4948,0.0497886,47.088,0.0650742,13.0347,0.37963,71.5179,0.367908,12.1627,5.84632,1.75844e+08,5.88162
907,10.4948,0.0497901,47.0884,0.0650804,13.0356,0.379673,71.5154,0.367898,12.1494,5.8472,1.75652e+08,5.88125
908,10.4948,0.0497919,47.0885,0.0650704,13.0335,0.379732,71.5068,0.367885,12.1391,5.84801,1.75459e+08,5.88099
909,10.4948,0.0497992,47.0887,0.0650691,13.0314,0.37974,71.5071,0.367853,12.1288,5.84853,1.7527e+08,5.88147
910,10.4949,0.0497926,47.0886,0.0650625,13.0306,0.379725,71.5069,0.36783,12.1223,5.84968,1.75078e+08,5.88128
911,10.4949,0.0497819,47.0885,0.0650626,13.0306,0.379724,71.5031,0.367765,12.1092,5.85073,1.74886e+08,5.88111
912,10.495,0.049774,47.0884,0.0650726,13.0301,0.379634,71.5043,0.367724,12.0959,5.84978,1.74695e+08,5.8807
913,10.495,0.0497629,47.0886,0.0650722,13.0291,0.379586,71.5055,0.367728,12.0827,5.85014,1.74505e+08,5.87997
914,10.4951,0.0497524,47.0887,0.06507,13.0289,0.379526,71.5038,0.36769,12.0695,5.84869,1.74315e+08,5.87975
915,10.4951,0.0497435,47.0882,0.065063,13.0283,0.37956,71.4974,0.367663,12.0564,5.84928,1.74152e+08,5.87942
916,10.495,0.0497419,47.088,0.0650525,13.0283,0.379588,71.5,0.36771,12.0433,5.84822,1.75013e+08,5.88056
917,10.4951,0.0497375,47.0879,0.0650486,13.0276,0.379499,71.4949,0.367693,12.0305,5.84965,1.74825e+08,5.88084
918,10.4952,0.0497283,47.0883,0.0650452,13.027,0.379501,71.4865,0.367688,12.0174,5.84904,1.74638e+08,5.88063
919,10.4953,0.0497332,47.0881,0.0650466,13.0265,0.379468,71.4757,0.367637,12.0043,5.84894,1.74449e+08,5.88036
920,10.4954,0.0497254,47.0883,0.0650441,13.0273,0.379445,71.4762,0.367588,11.9913,5.84869,1.74262e+08,5.8803
921,10.4955,0.0497204,47.0878,0.0650389,13.0267,0.379424,71.474,0.367547,12.0051,5.85022,1.74074e+08,5.88051
922,10.4955,0.0497132,47.0877,0.0650286,13.0276,0.379412,71.477,0.367531,12.0188,5.85013,1.73953e+08,5.88109
923,10.4957,0.0497131,47.0872,0.0650225,13.0272,0.379456,71.4723,0.367524,12.0058,5.84916,1.73766e+08,5.88072
924,10.4957,0.049707,47.0868,0.0650222,13.0272,0.379591,71.4654,0.367483,11.9928,5.84815,1.73723e+08,5.88093
925,10.4956,0.0497558,47.0868,0.0650155,13.0279,0.379654,71.4631,0.367465,11.98,5.84807,1.73588e+08,5.88212
926,10.4955,0.049809,47.0867,0.0650269,13.0272,0.3797,71.4621,0.367434,11.9672,5.84885,1.73433e+08,5.88336
927,10.4955,0.0498584,47.0864,0.0650343,13.0275,0.37969,71.4572,0.367427,11.9544,5.84838,1.73387e+08,5.88456
928,10.4956,0.0499139,47.0858,0.0650381,13.0273,0.379599,71.4564,0.367446,11.942,5.84905,1.73201e+08,5.8844
929,10.4954,0.0499496,47.0856,0.0650296,13.0268,0.379539,71.4572,0.367469,11.9294,5.8498,1.73015e+08,5.88484
930,10.4953,0.0499885,47.0854,0.065028,13.0257,0.379538,71.4592,0.367458,11.9168,5.84993,1.72833e+08,5.88434
931,10.4952,0.0500234,47.0852,0.0650279,13.0255,0.379496,71.4619,0.367485,11.9042,5.84976,1.72711e+08,5.88445
932,10.4952,0.0500087,47.0855,0.0650317,13.0243,0.379513,71.4608,0.367475,11.9479,5.85126,1.72542e+08,5.88491
933,10.4952,0.0500072,47.0848,0.0650246,13.0241,0.379531,71.4619,0.367464,11.9352,5.85113,1.72359e+08,5.88454
934,10.4952,0.0500045,47.0845,0.0650248,13.0237,0.379584,71.4656,0.367514,11.9224,5.85102,1.72177e+08,5.88465
935,10.4952,0.0500033,47.084,0.0650259,13.0232,0.379575,71.4615,0.367503,11.9097,5.85098,1.71994e+08,5.88413
936,10.4952,0.05,47.0836,0.0650263,13.0234,0.379625,71.4599,0.367554,11.8973,5.85102,1.7181e+08,5.88382
937,10.4952,0.0499956,47.0843,0.0650495,13.0252,0.379617,71.4648,0.367526,11.8847,5.8514,1.71628e+08,5.88373
938,10.4952,0.0499877,47.0829,0.0650526,13.0284,0.379596,71.4664,0.36753,11.872,5.85282,1.71445e+08,5.88363
939,10.4951,0.0499832,47.0823,0.0650526,13.0282,0.379587,71.4686,0.367524,11.8594,5.85278,1.71272e+08,5.88385
940,10.495,0.0499789,47.082,0.0650646,13.0274,0.379565,71.4664,0.367517,11.8468,5.8522,1.7109e+08,5.88346
941,10.495,0.0499737,47.0817,0.0650663,13.0268,0.379589,71.4628,0.367503,11.8342,5.85235,1.70925e+08,5.88361
942,10.4951,0.0499634,47.082,0.0650696,13.0257,0.379599,71.4612,0.367483,11.8217,5.85248,1.70744e+08,5.88368
943,10.4952,0.0499578,47.0818,0.0650639,13.0262,0.379538,71.4701,0.367528,11.8092,5.85331,1.70564e+08,5.88328
944,10.4953,0.0499459,47.0817,0.0650648,13.0256,0.379556,71.4737,0.367512,11.7973,5.85373,1.70403e+08,5.88278
945,10.4953,0.0499499,47.0818,0.0650571,13.0265,0.379618,71.4748,0.367428,11.7851,5.85305,1.70223e+08,5.88301
946,10.4953,0.0499416,47.0817,0.065046,13.0258,0.379601,71.4739,0.367453,11.7727,5.8528,1.70075e+08,5.88282
947,10.4954,0.049939,47.082,0.0650524,13.0259,0.379565,71.469,0.367455,11.7603,5.85225,1.69905e+08,5.88283
948,10.4954,0.0499365,47.0817,0.0650502,13.0255,0.37958,71.4682,0.367427,11.748,5.85247,1.69727e+08,5.88257
949,10.4953,0.0499294,47.0816,0.0650501,13.0256,0.379591,71.4676,0.367391,11.7356,5.85264,1.69549e+08,5.88217
950,10.4954,0.0499205,47.0819,0.0650451,13.0264,0.379608,71.4671,0.367379,11.7309,5.85378,1.69372e+08,5.8826
951,10.4954,0.0499111,47.0819,0.0650387,13.0262,0.379612,71.4661,0.367379,11.7186,5.85395,1.69195e+08,5.88276
952,10.4954,0.049911,47.0822,0.0650243,13.0254,0.379591,71.4683,0.367422,11.7064,5.85357,1.69018e+08,5.88225
953,10.4954,0.0499098,47.0819,0.0650259,13.0256,0.379638,71.466,0.367497,11.6942,5.85299,1.68841e+08,5.88163
954,10.4954,0.0499031,47.0824,0.0650268,13.0253,0.379597,71.4704,0.367591,11.6819,5.85212,1.68665e+08,5.88125
955,10.4954,0.0498973,47.0824,0.0650253,13.0259,0.37957,71.4711,0.367607,11.6697,5.8517,1.68489e+08,5.88143
956,10.4954,0.0498978,47.0829,0.0650271,13.0266,0.379606,71.4721,0.367601,11.6575,5.85144,1.68313e+08,5.88051
957,10.4956,0.049899,47.0834,0.0650286,13.0261,0.37964,71.4704,0.367591,11.6455,5.8524,1.68731e+08,5.8804
958,10.4957,0.0498957,47.0831,0.0650334,13.0259,0.379706,71.4767,0.367583,11.6354,5.85269,1.68568e+08,5.88063
959,10.4958,0.0498897,47.0828,0.0650367,13.0293,0.37972,71.4791,0.367547,11.6235,5.8533,1.68395e+08,5.88116
960,10.4959,0.0498812,47.0822,0.065035,13.0316,0.379736,71.4761,0.367522,11.6116,5.85358,1.68226e+08,5.88087
961,10.4959,0.0498816,47.0818,0.0650298,13.0319,0.3798,71.4743,0.367544,11.5996,5.85303,1.68055e+08,5.8809
962,10.4961,0.0498779,47.0819,0.0650279,13.0336,0.379812,71.4759,0.367544,11.5876,5.85314,1.67882e+08,5.88088
963,10.4962,0.0498852,47.0819,0.0650296,13.0347,0.379786,71.4794,0.367582,11.5756,5.85371,1.67714e+08,5.88054
964,10.4963,0.0498953,47.082,0.0650323,13.0355,0.379744,71.4801,0.367603,11.5637,5.85422,1.67544e+08,5.88027
965,10.4963,0.0498979,47.0823,0.0650301,13.0356,0.37971,71.4812,0.367562,11.5518,5.85402,1.6737e+08,5.87962
966,10.4963,0.0498944,47.0825,0.0650204,13.0361,0.379648,71.4779,0.367458,11.5399,5.85324,1.67198e+08,5.87971
967,10.4963,0.0498887,47.0825,0.065014,13.0349,0.3796,71.4803,0.367409,11.528,5.8532,1.67027e+08,5.8807
968,10.4964,0.0498828,47.082,0.065015,13.0363,0.379587,71.482,0.367427,11.5161,5.85288,1.66857e+08,5.88163
969,10.4964,0.0498775,47.0815,0.0650254,13.0384,0.379598,71.4855,0.367443,11.5043,5.85296,1.66764e+08,5.88201
970,10.4965,0.0498687,47.0811,0.0650281,13.0391,0.379516,71.49,0.367418,11.4925,5.8534,1.66605e+08,5.88238
971,10.4965,0.0498573,47.081,0.0650359,13.0381,0.379441,71.484,0.367413,11.4806,5.8539,1.66558e+08,5.88265
972,10.4964,0.0498484,47.0812,0.06503,13.0379,0.379449,71.4832,0.367392,11.4699,5.85416,1.66417e+08,5.88287
973,10.4964,0.0498404,47.0807,0.0650187,13.0371,0.379427,71.4764,0.367365,11.4587,5.85505,1.66247e+08,5.88275
974,10.4963,0.0498387,47.0799,0.0650094,13.0362,0.379421,71.4695,0.36732,11.4578,5.85605,1.66079e+08,5.88273
975,10.4963,0.0498373,47.0792,0.0649963,13.0359,0.37945,71.4662,0.367306,11.4462,5.85646,1.65909e+08,5.88227
976,10.4965,0.0498358,47.0791,0.065006,13.0372,0.379533,71.463,0.367275,11.4641,5.85759,1.6574e+08,5.88121
977,10.4964,0.0498301,47.079,0.0650104,13.0377,0.379597,71.4591,0.367284,11.4524,5.85756,1.6557e+08,5.88074
978,10.4964,0.0498271,47.0787,0.0650098,13.0365,0.379574,71.4594,0.367259,11.4407,5.85714,1.65402e+08,5.87993
979,10.4965,0.0498188,47.0787,0.065016,13.0351,0.379614,71.4545,0.36725,11.4291,5.85644,1.65233e+08,5.87905
980,10.4965,0.0498094,47.0782,0.0650221,13.0345,0.379558,71.4527,0.367244,11.4175,5.85752,1.65065e+08,5.87813
981,10.4965,0.0497993,47.078,0.0650385,13.0339,0.379529,71.4527,0.3672,11.4058,5.85763,1.64897e+08,5.87739
982,10.4964,0.0497981,47.0781,0.0650473,13.0345,0.379523,71.4501,0.367165,11.3943,5.85813,1.6498e+08,5.87866
983,10.4965,0.0497919,47.0785,0.0650608,13.0351,0.379465,71.4469,0.367128,11.4109,5.85975,1.64814e+08,5.87894
984,10.4967,0.0497871,47.0782,0.0650697,13.0362,0.379473,71.442,0.367192,11.3993,5.85996,1.6466e+08,5.87885
985,10.4968,0.0497846,47.0773,0.0650728,13.0378,0.379452,71.4392,0.367166,11.3878,5.85967,1.64494e+08,5.87853
986,10.4967,0.0497779,47.0768,0.0650684,13.039,0.379436,71.4368,0.367128,11.3763,5.8596,1.64348e+08,5.87879
987,10.4967,0.0497696,47.0764,0.0650567,13.0402,0.379416,71.4391,0.367066,11.3647,5.85929,1.64181e+08,5.87787
988,10.4967,0.0497638,47.0761,0.0650511,13.041,0.379382,71.4463,0.367079,11.3533,5.85902,1.64015e+08,5.87716
989,10.4967,0.0497583,47.0762,0.0650393,13.0408,0.379351,71.4521,0.367055,11.3418,5.85868,1.63851e+08,5.87681
990,10.4968,0.0497507,47.0761,0.0650314,13.0398,0.379315,71.4552,0.367049,11.3304,5.85834,1.63686e+08,5.87528
991,10.4968,0.0497414,47.0761,0.0650257,13.0392,0.379252,71.4529,0.367026,11.319,5.85827,1.63523e+08,5.87536
992,10.4969,0.0497302,47.077,0.0650342,13.0392,0.379242,71.458,0.366993,11.3076,5.85803,1.63382e+08,5.87516
993,10.4969,0.0497203,47.077,0.0650432,13.0386,0.379207,71.461,0.366989,11.2978,5.85769,1.63218e+08,5.87476
994,10.4969,0.0497096,47.0771,0.0650509,13.0384,0.379205,71.4571,0.366947,11.2873,5.85719,1.63054e+08,5.87528
995,10.4969,0.0497025,47.0769,0.0650658,13.0403,0.379232,71.4548,0.366963,11.2761,5.85667,1.62901e+08,5.87542
996,10.497,0.0497024,47.0767,0.0650809,13.0417,0.379311,71.4512,0.367015,11.2648,5.85658,1.62737e+08,5.87522
997,10.4969,0.0496961,47.0775,0.065086,13.0407,0.379249,71.4478,0.366969,11.2535,5.85707,1.62575e+08,5.87564
998,10.4969,0.0496928,47.0779,0.0650819,13.0415,0.3792,71.4527,0.366999,11.2423,5.85712,1.62441e+08,5.87553
999,10.4969,0.0496907,47.078,0.0650848,13.0412,0.379175,71.4559,0.36702,11.2311,5.85729,1.62278e+08,5.87475
1000,10.4969,0.0496932,47.0777,0.0650757,13.0414,0.379116,71.4621,0.367043,11.22,5.8573,1.62117e+08,5.87453
1001,10.4969,0.0497032,47.0775,0.0650647,13.0428,0.379114,71.4642,0.367071,11.2089,5.85684,1.62029e+08,5.87534
1002,10.4969,0.0497128,47.0774,0.0650684,13.0445,0.379097,71.4665,0.367076,11.1978,5.8563,1.61879e+08,5.87546
1003,10.4971,0.04972,47.0775,0.0650748,13.0455,0.379083,71.4664,0.367069,11.1867,5.85637,1.61722e+08,5.87514
1004,10.4972,0.049717,47.0772,0.0650748,13.0479,0.379152,71.4628,0.367056,11.1756,5.85635,1.61563e+08,5.87452
1005,10.4973,0.049712,47.0771,0.0650792,13.0492,0.379157,71.4651,0.367032,11.1645,5.85614,1.61404e+08,5.87448
1006,10.4973,0.0497021,47.0774,0.0650809,13.0493,0.379109,71.4638,0.367012,11.1534,5.85564,1.61245e+08,5.87466
1007,10.4973,0.0496972,47.0776,0.0650693,13.0497,0.379075,71.4599,0.367009,11.1424,5.85598,1.61087e+08,5.87464
1008,10.4972,0.0496905,47.0778,0.0650656,13.0496,0.379077,71.451,0.366987,11.1313,5.8562,1.60927e+08,5.87427
1009,10.4972,0.0496816,47.0777,0.0650618,13.0477,0.379071,71.446,0.366985,11.1203,5.85655,1.60866e+08,5.87511
1010,10.4972,0.0496769,47.0774,0.065056,13.0476,0.37914,71.4403,0.367018,11.1094,5.85697,1.60715e+08,5.87539
1011,10.4973,0.0496633,47.077,0.0650637,13.047,0.379111,71.4312,0.36699,11.0984,5.85678,1.60558e+08,5.87605
1012,10.4973,0.0496599,47.0768,0.0650695,13.0466,0.379046,71.4343,0.36696,11.0875,5.85824,1.6042e+08,5.87579
1013,10.4973,0.0496561,47.0769,0.0650692,13.0464,0.379024,71.4361,0.366963,11.0766,5.85819,1.60263e+08,5.87584
1014,10.4973,0.0496507,47.0773,0.0650832,13.047,0.379008,71.4327,0.366922,11.0657,5.85843,1.60931e+08,5.87587
1015,10.4974,0.0496465,47.0776,0.065088,13.048,0.378995,71.4352,0.366908,11.0548,5.85809,1.60776e+08,5.87545
1016,10.4974,0.0496439,47.0772,0.0650777,13.0489,0.379005,71.4364,0.366869,11.044,5.85783,1.64018e+08,5.87585
1017,10.4973,0.0496431,47.0766,0.0650747,13.0484,0.379046,71.4414,0.366907,11.0331,5.85822,1.63891e+08,5.87573
1018,10.4973,0.0496434,47.0762,0.0650689,13.0483,0.379073,71.4379,0.366955,11.0231,5.85821,1.6373e+08,5.87516
1019,10.4973,0.049638,47.0757,0.0650654,13.047,0.379064,71.4377,0.367002,11.0123,5.85816,1.6357e+08,5.87476
1020,10.4973,0.049632,47.0754,0.0650648,13.0465,0.379056,71.4372,0.367012,11.0017,5.85825,1.6341e+08,5.87462
1021,10.4972,0.0496232,47.0753,0.0650624,13.0466,0.379028,71.4333,0.367031,10.9909,5.85812,1.63326e+08,5.8751
1022,10.4972,0.0496235,47.0752,0.0650594,13.0465,0.378999,71.4354,0.367065,10.9802,5.85834,1.63167e+08,5.87553
1023,10.4972,0.0496274,47.0753,0.0650674,13.0466,0.378973,71.4372,0.367095,10.9696,5.85855,1.63027e+08,5.87531
1024,10.4972,0.0496286,47.0753,0.065077,13.0463,0.378968,71.4346,0.367149,10.959,5.85819,1.62868e+08,5.87495
1025,10.4971,0.0496353,47.0752,0.065069,13.046,0.378925,71.4404,0.367205,10.9483,5.85784,1.62713e+08,5.87529
1026,10.4971,0.0496319,47.0756,0.0650579,13.0454,0.378936,71.4451,0.367248,10.9377,5.85811,1.62561e+08,5.87625
1027,10.4972,0.0496301,47.0758,0.0650572,13.0473,0.378964,71.4485,0.36723,10.9272,5.85879,1.62404e+08,5.87732
1028,10.4972,0.049629,47.0757,0.0650663,13.0482,0.378979,71.4479,0.367195,10.9166,5.85851,1.62248e+08,5.87752
1029,10.4972,0.0496228,47.0756,0.0650723,13.0488,0.379003,71.4475,0.367196,10.9061,5.85886,1.62093e+08,5.87766
1030,10.4973,0.0496238,47.0756,0.0650743,13.0489,0.379055,71.4429,0.367216,10.8955,5.85798,1.61945e+08,5.87788
1031,10.4973,0.0496132,47.0755,0.0650726,13.0493,0.37915,71.4444,0.367233,10.885,5.85736,1.6179e+08,5.87839
1032,10.4973,0.0496052,47.0756,0.065066,13.05,0.37915,71.4432,0.367177,10.8745,5.85701,1.61635e+08,5.87858
1033,10.4974,0.0495982,47.0761,0.0650724,13.0493,0.379101,71.4377,0.367203,10.8643,5.85659,1.615e+08,5.87964
1034,10.4976,0.0495975,47.0764,0.0650704,13.0494,0.37908,71.4337,0.367283,10.8602,5.85622,1.61352e+08,5.87969
1035,10.4977,0.0495934,47.0761,0.0650811,13.0497,0.37909,71.4285,0.367247,10.8497,5.8562,1.61197e+08,5.87998
1036,10.4978,0.0495862,47.0763,0.0650906,13.0505,0.379109,71.424,0.367233,10.841,5.85562,1.61042e+08,5.88017
1037,10.4978,0.0495743,47.0763,0.0650912,13.0493,0.379081,71.4229,0.367193,10.8311,5.85566,1.60887e+08,5.88012
1038,10.4978,0.0495722,47.0766,0.0650889,13.0484,0.379039,71.4179,0.367216,10.8209,5.85553,1.60733e+08,5.87973
1039,10.4979,0.04957,47.0773,0.0650932,13.0489,0.379064,71.4152,0.36723,10.8107,5.85566,1.60583e+08,5.87977
1040,10.498,0.0495676,47.0773,0.0650884,13.0492,0.37908,71.4155,0.367244,10.8003,5.85565,1.60438e+08,5.87966
1041,10.498,0.0495672,47.0766,0.0650873,13.0494,0.379128,71.4175,0.367243,10.7904,5.85606,1.60286e+08,5.8791
1042,10.4979,0.0495584,47.0759,0.0650947,13.0497,0.379072,71.4153,0.367217,10.7801,5.85574,1.60146e+08,5.87991
1043,10.4979,0.0495589,47.0758,0.0650913,13.0484,0.379047,71.4141,0.36722,10.7699,5.85588,1.59993e+08,5.87907
1044,10.4979,0.0495512,47.0753,0.0650834,13.0469,0.378984,71.4129,0.367197,10.765,5.85588,1.5985e+08,5.87919
