iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b,c
851,277.394,2,5.04769,0.625275,21.2015,4.99629,28.2418,0.21821,0.228376,0.691259,0.629848,0.024868,0.9025
852,282.523,2,5.04763,0.625374,21.201,4.9959,28.2424,0.218207,0.228404,0.691177,0.629832,0.0248678,0.9025
853,288.463,2,5.04759,0.625546,21.2019,4.99542,28.2462,0.218214,0.22844,0.691091,0.629748,0.0248687,0.9025
854,281.258,2,5.04762,0.625684,21.2028,4.99511,28.2447,0.218218,0.228449,0.690975,0.629645,0.0248682,0.9025
855,277.667,2,5.04768,0.625675,21.2033,4.99513,28.2453,0.218224,0.228466,0.690957,0.62962,0.0248664,0.9025
856,278.421,2,5.04771,0.62562,21.2033,4.99513,28.2413,0.218214,0.228454,0.690941,0.629461,0.024865,0.9025
857,279.58,2,5.04769,0.625642,21.203,4.99537,28.2404,0.218204,0.22843,0.690908,0.629261,0.0248639,0.9025
858,279.014,2,5.04775,0.625611,21.202,4.99587,28.237,0.218185,0.228406,0.690821,0.629242,0.024864,0.9025
859,277.539,2,5.04777,0.625666,21.2019,4.99595,28.2342,0.218179,0.228364,0.690681,0.629156,0.0248638,0.9025
860,284.407,2,5.04778,0.625625,21.2014,4.99596,28.2334,0.218178,0.228351,0.690658,0.629118,0.0248644,0.9025
861,283.121,2,5.04776,0.625607,21.2017,4.99525,28.2304,0.218162,0.228308,0.690515,0.62885,0.0248652,0.9025
862,290.929,2,5.04776,0.625524,21.2028,4.99475,28.2327,0.218157,0.228284,0.690487,0.628474,0.0248665,0.9025
863,282.92,2,5.04775,0.625473,21.2031,4.99434,28.2349,0.218148,0.228247,0.690433,0.628292,0.0248669,0.9025
864,294.78,2,5.04772,0.625459,21.2034,4.99412,28.2359,0.21815,0.228244,0.690263,0.62826,0.0248706,0.9025
865,289.74,2,5.04771,0.625411,21.204,4.99354,28.2337,0.218146,0.228225,0.690086,0.628165,0.0248732,0.9025
866,284.012,2,5.04764,0.625369,21.2041,4.99285,28.2346,0.218156,0.228227,0.690007,0.62798,0.0248729,0.9025
867,282.998,2,5.04757,0.625353,21.2044,4.99245,28.2388,0.218174,0.228219,0.68989,0.627825,0.0248726,0.9025
868,283.525,2,5.04755,0.625366,21.2037,4.99252,28.2395,0.218167,0.228221,0.68985,0.627799,0.0248729,0.9025
869,292.627,2,5.04752,0.625326,21.2031,4.99267,28.239,0.218175,0.228206,0.689876,0.627817,0.0248753,0.9025
870,278.908,2,5.04746,0.625328,21.2028,4.99216,28.2408,0.218178,0.228174,0.689793,0.627845,0.0248751,0.9025
871,274.883,2,5.04748,0.625265,21.2026,4.99213,28.2434,0.218175,0.228148,0.689823,0.627943,0.0248736,0.9025
872,278.367,2,5.04754,0.625241,21.2027,4.99241,28.2474,0.218166,0.228118,0.689801,0.627937,0.0248732,0.9025
873,280.307,2,5.04757,0.625144,21.2033,4.9925,28.2496,0.21817,0.228151,0.689766,0.628003,0.0248723,0.9025
874,280.62,2,5.04754,0.625103,21.2033,4.99251,28.2513,0.218181,0.228127,0.68974,0.627989,0.0248719,0.9025
875,278.032,2,5.04752,0.62504,21.2031,4.99242,28.2533,0.218179,0.228118,0.689673,0.628127,0.0248716,0.9025
876,284.327,2,5.04753,0.625063,21.2035,4.99213,28.2507,0.218182,0.22816,0.689612,0.628121,0.0248715,0.9025
877,290.086,2,5.04756,0.625053,21.2042,4.99197,28.2513,0.218183,0.228229,0.689569,0.628127,0.0248724,0.9025
878,288.756,2,5.04758,0.625029,21.2055,4.99097,28.2479,0.218175,0.228244,0.689451,0.627946,0.0248738,0.9025
879,289.269,2,5.04758,0.625092,21.2072,4.99025,28.2484,0.218187,0.228243,0.689355,0.627669,0.0248747,0.9025
880,290.2,2,5.04756,0.625165,21.2085,4.98981,28.2491,0.218184,0.228229,0.689367,0.627452,0.0248759,0.9025
881,300.073,2,5.04756,0.625278,21.2095,4.98933,28.2481,0.218178,0.228246,0.68935,0.627255,0.0248793,0.9025
882,284.195,2,5.04754,0.625369,21.2089,4.98947,28.2489,0.218168,0.228271,0.689365,0.627217,0.0248791,0.9025
883,285.436,2,5.04751,0.625489,21.2089,4.98931,28.252,0.218167,0.228316,0.689352,0.627095,0.0248786,0.9025
884,281.146,2,5.04748,0.625602,21.2082,4.98928,28.2516,0.21816,0.228381,0.689269,0.627147,0.0248777,0.9025
885,283.915,2,5.04747,0.62562,21.2075,4.98955,28.2497,0.218142,0.22847,0.689219,0.627275,0.0248774,0.9025
886,278.312,2,5.04747,0.625675,21.2083,4.98928,28.2511,0.218141,0.228525,0.689168,0.627324,0.0248757,0.9025
887,287.471,2,5.0475,0.625828,21.2084,4.98947,28.2501,0.218138,0.228566,0.689229,0.62737,0.0248761,0.9025
888,287.348,2,5.04744,0.625843,21.2076,4.98885,28.2504,0.218132,0.228646,0.689228,0.627519,0.0248766,0.9025
889,287.096,2,5.04739,0.625883,21.2067,4.98857,28.2501,0.218118,0.228705,0.689373,0.627628,0.0248765,0.9025
890,280.781,2,5.04729,0.625981,21.2061,4.98849,28.2509,0.218113,0.228715,0.689485,0.627601,0.0248749,0.9025
891,287.768,2,5.04719,0.626088,21.2053,4.98829,28.2519,0.218113,0.228743,0.689599,0.627587,0.0248748,0.9025
892,287.336,2,5.04721,0.626068,21.2052,4.98884,28.2514,0.218131,0.228795,0.68975,0.627672,0.0248743,0.9025
893,290.765,2,5.0472,0.626002,21.2045,4.9893,28.2487,0.218145,0.22887,0.689858,0.627736,0.0248745,0.9025
894,286.139,2,5.04723,0.625959,21.2045,4.98941,28.2486,0.218147,0.228859,0.68993,0.627666,0.0248747,0.9025
895,284.341,2,5.04722,0.625878,21.2039,4.98961,28.2455,0.21815,0.22887,0.69003,0.627651,0.0248742,0.9025
896,278.82,2,5.04724,0.625874,21.2028,4.99005,28.2426,0.218136,0.228853,0.690079,0.627626,0.0248733,0.9025
897,276.673,2,5.04722,0.625885,21.2023,4.99014,28.2426,0.218137,0.22886,0.690131,0.627548,0.0248708,0.9025
898,278.094,2,5.04727,0.625843,21.2026,4.99015,28.2452,0.218141,0.228856,0.690062,0.627596,0.0248701,0.9025
899,279.143,2,5.04734,0.625786,21.2031,4.99044,28.245,0.218139,0.228857,0.689995,0.627658,0.0248698,0.9025
900,279.055,2,5.04737,0.62578,21.2027,4.99076,28.2442,0.218134,0.228865,0.689947,0.627738,0.0248694,0.9025
901,289.113,2,5.04739,0.625739,21.2031,4.99058,28.2439,0.21813,0.228886,0.689966,0.627853,0.0248709,0.9025
902,290.657,2,5.04737,0.62565,21.2043,4.9899,28.2448,0.218135,0.228883,0.689897,0.627707,0.0248725,0.9025
903,291.011,2,5.04735,0.625603,21.2053,4.98897,28.2448,0.218138,0.228855,0.689828,0.627577,0.0248747,0.9025
904,289.119,2,5.04728,0.625587,21.2062,4.98834,28.2458,0.218162,0.228868,0.689731,0.627563,0.0248759,0.9025
905,284.008,2,5.04726,0.625489,21.2067,4.98787,28.2476,0.218186,0.228894,0.689735,0.627622,0.0248756,0.9025
906,282.392,2,5.0473,0.62544,21.2081,4.98751,28.2467,0.218202,0.228932,0.68967,0.627711,0.0248753,0.9025
907,287.148,2,5.04731,0.625487,21.2097,4.98689,28.247,0.218223,0.228985,0.689585,0.627735,0.0248756,0.9025
908,284.728,2,5.04729,0.625414,21.2096,4.9865,28.2454,0.21824,0.228998,0.68952,0.627725,0.0248758,0.9025
909,288.108,2,5.0472,0.625432,21.2094,4.98616,28.2473,0.218257,0.228997,0.689504,0.627641,0.0248764,0.9025
910,281.166,2,5.04711,0.625416,21.2086,4.98599,28.2466,0.218278,0.229019,0.689544,0.627681,0.0248751,0.9025
911,279.252,2,5.04709,0.625364,21.2089,4.98566,28.246,0.218283,0.22899,0.689536,0.627706,0.0248746,0.9025
912,283.908,2,5.04709,0.625272,21.209,4.98561,28.2456,0.218292,0.228995,0.689476,0.627665,0.0248746,0.9025
913,287.659,2,5.0471,0.62519,21.2086,4.98581,28.2433,0.218284,0.22901,0.689514,0.627503,0.0248747,0.9025
914,283.69,2,5.04711,0.625184,21.2086,4.98564,28.2401,0.218281,0.229036,0.689485,0.62752,0.0248747,0.9025
915,296.49,2,5.04712,0.625195,21.2094,4.98549,28.24,0.218283,0.229048,0.689437,0.62748,0.0248777,0.9025
916,282.055,2,5.04711,0.625283,21.2105,4.98486,28.239,0.21827,0.229072,0.689276,0.627391,0.0248777,0.9025
917,287.223,2,5.04705,0.625404,21.2109,4.98418,28.237,0.218263,0.229101,0.689187,0.62739,0.0248786,0.9025
918,281.268,2,5.04695,0.625489,21.2101,4.98393,28.2355,0.218275,0.229134,0.6892,0.627433,0.0248774,0.9025
919,289.201,2,5.04694,0.625487,21.2094,4.98404,28.2373,0.218275,0.229139,0.689235,0.627391,0.0248784,0.9025
920,288.648,2,5.04695,0.625418,21.2095,4.98433,28.2367,0.218272,0.229147,0.689216,0.627439,0.0248797,0.9025
921,282.501,2,5.04699,0.62531,21.2092,4.98451,28.2384,0.218279,0.229126,0.689278,0.627492,0.0248797,0.9025
922,283.002,2,5.04699,0.625331,21.2085,4.98496,28.2403,0.218297,0.229184,0.689303,0.627631,0.0248788,0.9025
923,283.667,2,5.04704,0.625284,21.2075,4.9853,28.2387,0.218295,0.22921,0.689338,0.627657,0.0248785,0.9025
924,280.26,2,5.04705,0.625377,21.207,4.98576,28.2373,0.218303,0.229166,0.689379,0.627677,0.0248782,0.9025
925,276.568,2,5.04704,0.625501,21.2066,4.9859,28.2371,0.218311,0.229148,0.689445,0.627759,0.0248767,0.9025
926,277.258,2,5.04695,0.625559,21.2063,4.98551,28.2371,0.218321,0.229157,0.689301,0.627852,0.024876,0.9025
927,284.971,2,5.04697,0.625562,21.2065,4.98542,28.2357,0.21831,0.229158,0.689248,0.627804,0.0248766,0.9025
928,286.527,2,5.047,0.625675,21.2081,4.9849,28.2369,0.218319,0.229184,0.689173,0.627807,0.0248773,0.9025
929,286.512,2,5.04698,0.625737,21.2093,4.98441,28.2375,0.218321,0.229222,0.689109,0.627758,0.0248776,0.9025
930,282.446,2,5.04701,0.625732,21.2086,4.98447,28.2352,0.218303,0.229236,0.689061,0.627684,0.0248774,0.9025
931,285.163,2,5.04704,0.625769,21.2084,4.98478,28.2334,0.218302,0.229237,0.68899,0.627726,0.0248784,0.9025
932,285.182,2,5.04717,0.625767,21.2091,4.98571,28.2295,0.218293,0.229254,0.688995,0.627626,0.0248785,0.9025
933,276.976,2,5.04728,0.625645,21.2091,4.98641,28.2287,0.21828,0.229242,0.688932,0.627645,0.0248779,0.9025
934,282.313,2,5.04737,0.625595,21.2097,4.98736,28.2298,0.218282,0.229259,0.688926,0.627675,0.0248775,0.9025
935,278.456,2,5.04741,0.625577,21.2095,4.98759,28.2295,0.218287,0.229281,0.688887,0.627756,0.0248766,0.9025
936,281.929,2,5.04748,0.625563,21.2097,4.98809,28.2298,0.218285,0.229282,0.688887,0.62769,0.0248761,0.9025
937,288.269,2,5.04753,0.625618,21.2101,4.98835,28.2318,0.21829,0.229274,0.688921,0.627595,0.0248768,0.9025
938,280.223,2,5.04758,0.625618,21.2109,4.98842,28.2299,0.218286,0.229256,0.688943,0.627507,0.024876,0.9025
939,286.999,2,5.04761,0.625683,21.2113,4.98844,28.23,0.218295,0.229228,0.689009,0.627379,0.0248764,0.9025
940,283.323,2,5.04766,0.625691,21.2111,4.98873,28.2282,0.218299,0.229247,0.688971,0.627372,0.0248763,0.9025
941,285.004,2,5.04768,0.625782,21.211,4.98908,28.2291,0.218316,0.229267,0.688905,0.627325,0.0248763,0.9025
942,278.134,2,5.04773,0.625733,21.2109,4.98986,28.23,0.218321,0.22927,0.688937,0.62733,0.0248749,0.9025
943,276.882,2,5.04779,0.625748,21.2107,4.99063,28.2323,0.218331,0.229242,0.688932,0.62736,0.0248739,0.9025
944,279.203,2,5.04786,0.625692,21.211,4.99102,28.2317,0.218341,0.22922,0.688919,0.62733,0.0248731,0.9025
945,275.53,2,5.0479,0.625632,21.2109,4.99121,28.2338,0.218349,0.229211,0.688921,0.627341,0.0248714,0.9025
946,286.382,2,5.04786,0.625665,21.2118,4.99094,28.2358,0.218352,0.229219,0.688887,0.627351,0.0248721,0.9025
947,286.495,2,5.04785,0.625695,21.2123,4.99078,28.2366,0.218367,0.229233,0.688833,0.627359,0.0248726,0.9025
948,282.557,2,5.04787,0.625691,21.2118,4.99119,28.2363,0.218377,0.229236,0.688753,0.627461,0.0248731,0.9025
949,280.225,2,5.04791,0.625641,21.2114,4.99154,28.238,0.218377,0.229231,0.688671,0.627533,0.0248732,0.9025
950,280.079,2,5.04795,0.625666,21.2114,4.99154,28.2346,0.218369,0.229222,0.688595,0.627554,0.0248733,0.9025
951,280.433,2,5.048,0.625683,21.2114,4.99165,28.2337,0.21836,0.229212,0.688526,0.627616,0.0248736,0.9025
952,277.966,2,5.04802,0.625647,21.2116,4.99195,28.2349,0.218363,0.229209,0.68855,0.627693,0.0248726,0.9025
953,284.456,2,5.04803,0.625659,21.2119,4.99204,28.2345,0.218354,0.229195,0.688578,0.627758,0.0248733,0.9025
954,281.157,2,5.04803,0.625731,21.2123,4.9919,28.2329,0.218345,0.22914,0.68855,0.627674,0.0248737,0.9025
955,277.579,2,5.04807,0.625786,21.2124,4.99179,28.2306,0.218333,0.229109,0.688562,0.627617,0.024873,0.9025
956,295.768,2,5.04813,0.625869,21.2127,4.99205,28.2292,0.218332,0.229105,0.688551,0.627543,0.0248757,0.9025
957,288.336,2,5.04818,0.625937,21.2127,4.99238,28.2273,0.218329,0.22908,0.688485,0.627409,0.0248772,0.9025
958,291.906,2,5.04826,0.625977,21.2124,4.99283,28.2268,0.218321,0.229052,0.688454,0.627333,0.0248796,0.9025
959,289.756,2,5.04826,0.625986,21.2119,4.99325,28.2278,0.218337,0.229018,0.688469,0.627291,0.0248811,0.9025
960,283.317,2,5.04829,0.626079,21.2115,4.99401,28.2267,0.218348,0.229003,0.68854,0.627187,0.0248804,0.9025
961,286.453,2,5.04835,0.626122,21.2109,4.99495,28.2246,0.218355,0.22901,0.688615,0.62719,0.0248805,0.9025
962,283.534,2,5.04841,0.626098,21.2106,4.99555,28.2242,0.218352,0.228991,0.688668,0.62716,0.0248806,0.9025
963,287.969,2,5.0484,0.626143,21.2106,4.99564,28.2248,0.218361,0.228998,0.688632,0.627208,0.0248817,0.9025
964,280.747,2,5.0484,0.626084,21.2111,4.99511,28.2245,0.218366,0.229019,0.688487,0.627113,0.0248812,0.9025
965,275.43,2,5.04847,0.625998,21.2114,4.99527,28.2241,0.218357,0.229032,0.68849,0.627111,0.0248794,0.9025
966,285,2,5.04849,0.625983,21.2115,4.99507,28.224,0.218377,0.229058,0.688377,0.627182,0.02488,0.9025
967,282.979,2,5.04846,0.625898,21.2112,4.99511,28.2211,0.218378,0.229066,0.688311,0.627123,0.0248798,0.9025
968,281.392,2,5.04843,0.625803,21.2111,4.99476,28.2223,0.218378,0.229071,0.688188,0.627134,0.0248799,0.9025
969,280.847,2,5.04838,0.62579,21.2112,4.99415,28.2215,0.218376,0.229061,0.68815,0.627062,0.0248795,0.9025
970,281.98,2,5.04835,0.625803,21.2112,4.99374,28.2231,0.218376,0.229065,0.688199,0.627087,0.024879,0.9025
971,281.915,2,5.0483,0.625767,21.2107,4.99338,28.224,0.218381,0.229052,0.688231,0.627127,0.0248788,0.9025
972,283.533,2,5.04832,0.625715,21.2109,4.99356,28.2245,0.218382,0.229083,0.688271,0.6271,0.024878,0.9025
973,284.163,2,5.04836,0.625636,21.2106,4.99392,28.2231,0.218379,0.229104,0.688297,0.627088,0.0248777,0.9025
974,285.446,2,5.04835,0.625644,21.2101,4.99382,28.2224,0.218374,0.229136,0.688261,0.627089,0.024878,0.9025
975,282.263,2,5.04838,0.625618,21.2103,4.99392,28.2252,0.21837,0.229171,0.688146,0.627139,0.0248781,0.9025
976,279.643,2,5.04842,0.625567,21.2102,4.99433,28.2232,0.218354,0.229165,0.688136,0.627056,0.0248774,0.9025
977,280.337,2,5.04844,0.625536,21.2099,4.99478,28.2254,0.218347,0.229172,0.68823,0.627013,0.0248761,0.9025
978,283.37,2,5.04842,0.625525,21.2095,4.99525,28.2257,0.218343,0.229145,0.688265,0.626928,0.0248761,0.9025
979,280.85,2,5.04843,0.625463,21.2087,4.99599,28.2238,0.218344,0.229132,0.688267,0.626967,0.0248759,0.9025
980,278.541,2,5.0484,0.625496,21.2082,4.99649,28.2243,0.218354,0.229101,0.688318,0.627101,0.0248753,0.9025
981,278.586,2,5.04846,0.625435,21.2078,4.99679,28.2236,0.218355,0.22909,0.688342,0.627237,0.0248749,0.9025
982,273.256,2,5.04844,0.625393,21.2074,4.99655,28.2238,0.218359,0.229105,0.68828,0.627425,0.0248735,0.9025
983,271.616,2,5.0484,0.625384,21.2075,4.99617,28.2248,0.218367,0.229131,0.688196,0.627606,0.0248716,0.9025
984,274.751,2,5.04839,0.625389,21.2076,4.99606,28.2243,0.218374,0.229136,0.688118,0.627743,0.0248705,0.9025
985,271.908,2,5.0484,0.625342,21.2078,4.99595,28.2261,0.218364,0.229159,0.688096,0.627863,0.0248684,0.9025
986,270.045,2,5.04837,0.625342,21.208,4.99571,28.2285,0.218365,0.229157,0.688045,0.628016,0.0248664,0.9025
987,276.416,2,5.04833,0.625337,21.2082,4.99538,28.2301,0.218369,0.229154,0.688047,0.628145,0.0248654,0.9025
988,279.24,2,5.04833,0.625283,21.2086,4.99488,28.2307,0.218367,0.229172,0.687985,0.628214,0.0248649,0.9025
989,276.991,2,5.04834,0.625324,21.2093,4.99464,28.2306,0.218376,0.229166,0.687922,0.62824,0.024864,0.9025
990,282.105,2,5.04832,0.625445,21.2095,4.99437,28.2295,0.218382,0.229159,0.687857,0.628222,0.0248641,0.9025
991,284.332,2,5.04828,0.625536,21.2094,4.9941,28.2269,0.218383,0.229165,0.687829,0.628199,0.0248643,0.9025
992,278.495,2,5.0483,0.625509,21.2093,4.99393,28.2259,0.218375,0.22915,0.687848,0.628192,0.0248636,0.9025
993,280.302,2,5.04829,0.625573,21.2095,4.99368,28.2259,0.21837,0.229135,0.687856,0.628223,0.0248634,0.9025
994,281.501,2,5.04831,0.62564,21.2098,4.9936,28.2265,0.21837,0.229106,0.687845,0.628214,0.0248636,0.9025
995,280.535,2,5.0484,0.625758,21.211,4.99367,28.2265,0.218374,0.229077,0.68781,0.62813,0.0248635,0.9025
996,283.606,2,5.04843,0.625807,21.2112,4.99375,28.2271,0.218381,0.229073,0.687758,0.628206,0.0248641,0.9025
997,280.475,2,5.04846,0.625826,21.2116,4.99383,28.2257,0.218381,0.229042,0.687765,0.62825,0.0248642,0.9025
998,285.681,2,5.04852,0.625825,21.2113,4.9947,28.2246,0.218378,0.229014,0.687917,0.628344,0.0248648,0.9025
999,278.804,2,5.04857,0.625758,21.2106,4.9955,28.2243,0.218375,0.228995,0.688104,0.628329,0.0248632,0.9025
1000,290.268,2,5.04855,0.625757,21.2096,4.99568,28.2226,0.218376,0.229007,0.688213,0.628265,0.0248636,0.9025
1001,285.49,2,5.04852,0.625724,21.2092,4.99574,28.2227,0.218388,0.229022,0.68829,0.628166,0.0248629,0.9025
1002,284.945,2,5.04849,0.625714,21.2088,4.99589,28.2225,0.218407,0.229072,0.688376,0.628131,0.0248615,0.9025
1003,285.729,2,5.04843,0.625714,21.2076,4.99577,28.2232,0.218416,0.229116,0.688375,0.628187,0.0248614,0.9025
1004,279.169,2,5.04841,0.625823,21.2072,4.99589,28.2224,0.21842,0.229122,0.688344,0.628177,0.0248605,0.9025
1005,277.446,2,5.0484,0.625901,21.2066,4.99604,28.2236,0.218423,0.22913,0.688357,0.628192,0.0248592,0.9025
1006,279.018,2,5.0484,0.625928,21.207,4.9961,28.223,0.21843,0.229116,0.688321,0.628217,0.0248587,0.9025
1007,280.554,2,5.04845,0.625976,21.2079,4.99592,28.2229,0.218426,0.229115,0.68825,0.628281,0.0248589,0.9025
1008,282.147,2,5.04847,0.626064,21.2086,4.996,28.2238,0.218443,0.229117,0.688209,0.628299,0.0248587,0.9025
1009,284.177,2,5.04845,0.626071,21.2086,4.99557,28.224,0.218454,0.229098,0.688166,0.628321,0.0248593,0.9025
1010,278.284,2,5.0484,0.626075,21.2088,4.99511,28.2256,0.218457,0.229069,0.688172,0.628315,0.0248587,0.9025
1011,283.827,2,5.04838,0.625964,21.2085,4.99486,28.2254,0.218453,0.229084,0.688205,0.628364,0.0248586,0.9025
1012,277.571,2,5.04833,0.625951,21.2085,4.99405,28.2276,0.218453,0.229069,0.688129,0.628311,0.0248579,0.9025
1013,278.194,2,5.0483,0.62604,21.2089,4.99355,28.2258,0.218446,0.229056,0.688134,0.62819,0.0248568,0.9025
1014,282.872,2,5.04828,0.626108,21.2095,4.99326,28.2285,0.21845,0.22902,0.688161,0.628025,0.0248565,0.9025
1015,278.117,2,5.04823,0.626109,21.2095,4.99292,28.2308,0.218452,0.229008,0.688186,0.627894,0.024855,0.9025
1016,282.726,2,5.04823,0.625985,21.2092,4.99264,28.2309,0.218458,0.229029,0.688259,0.627952,0.0248543,0.9025
1017,284.454,2,5.04821,0.62588,21.2086,4.99261,28.2318,0.218457,0.22905,0.688337,0.62797,0.0248539,0.9025
1018,283.069,2,5.04821,0.625969,21.2082,4.99282,28.232,0.218459,0.229074,0.688473,0.62807,0.0248532,0.9025
1019,279.808,2,5.04823,0.626025,21.2077,4.99305,28.2317,0.218452,0.229088,0.688544,0.628194,0.0248526,0.9025
1020,282.939,2,5.04821,0.626069,21.2069,4.9931,28.2327,0.218452,0.229101,0.688561,0.628322,0.0248528,0.9025
1021,290.125,2,5.04816,0.62619,21.2065,4.99325,28.234,0.218457,0.229112,0.688647,0.628396,0.0248538,0.9025
1022,284.341,2,5.04815,0.626237,21.2063,4.99345,28.235,0.218459,0.229132,0.688748,0.62847,0.0248534,0.9025
1023,282.882,2,5.04818,0.626362,21.2061,4.994,28.2349,0.218455,0.229133,0.688878,0.628389,0.0248525,0.9025
1024,280.194,2,5.04821,0.626347,21.2061,4.9945,28.2356,0.218456,0.229127,0.688958,0.628365,0.0248515,0.9025
1025,279.505,2,5.04826,0.626303,21.206,4.99475,28.2363,0.21845,0.229125,0.689046,0.62841,0.0248507,0.9025
1026,288.221,2,5.04823,0.626365,21.2061,4.99466,28.237,0.218449,0.229115,0.689106,0.628388,0.0248515,0.9025
1027,288.752,2,5.0482,0.62632,21.2056,4.99464,28.2399,0.218449,0.229131,0.689141,0.628408,0.0248522,0.9025
1028,286.295,2,5.04818,0.62637,21.2053,4.99516,28.2378,0.218453,0.229119,0.689245,0.628391,0.0248523,0.9025
1029,285.753,2,5.04816,0.626399,21.2048,4.99574,28.236,0.218464,0.229101,0.689388,0.628319,0.0248519,0.9025
1030,288.991,2,5.04807,0.626377,21.2042,4.99583,28.2372,0.218468,0.229109,0.689472,0.628345,0.0248524,0.9025
1031,288.261,2,5.04807,0.626358,21.2038,4.99593,28.2381,0.218482,0.229136,0.689516,0.628355,0.0248526,0.9025
1032,276.204,2,5.04807,0.626316,21.2039,4.99568,28.2403,0.218491,0.229114,0.689482,0.628274,0.0248513,0.9025
1033,274.84,2,5.04809,0.626265,21.2041,4.9956,28.2411,0.218489,0.229083,0.689552,0.628216,0.0248496,0.9025
1034,276.712,2,5.04807,0.626274,21.2039,4.9954,28.2417,0.218486,0.229056,0.689559,0.62824,0.0248488,0.9025
1035,274.739,2,5.04806,0.626245,21.204,4.99524,28.2416,0.218484,0.229042,0.689503,0.628207,0.0248476,0.9025
1036,278.182,2,5.04802,0.626263,21.2043,4.99494,28.2426,0.218476,0.228991,0.689528,0.628153,0.0248471,0.9025
1037,285.033,2,5.04801,0.62622,21.2045,4.99449,28.243,0.218467,0.228963,0.689536,0.628149,0.024848,0.9025
1038,279.462,2,5.04803,0.62621,21.2049,4.99455,28.2428,0.218448,0.228936,0.689516,0.628058,0.0248479,0.9025
1039,287.163,2,5.04806,0.626174,21.205,4.99493,28.2436,0.218438,0.228937,0.689574,0.628016,0.0248484,0.9025
1040,280.769,2,5.04808,0.626129,21.2044,4.99522,28.2435,0.21842,0.228927,0.689578,0.628055,0.0248486,0.9025
1041,282.876,2,5.04806,0.626027,21.2039,4.99557,28.2448,0.218424,0.228959,0.689597,0.628156,0.0248482,0.9025
1042,285.91,2,5.04806,0.626007,21.2036,4.99597,28.2427,0.218415,0.228952,0.689641,0.628168,0.0248488,0.9025
1043,289.135,2,5.04807,0.625987,21.2031,4.99644,28.2413,0.21841,0.228941,0.689721,0.628166,0.0248498,0.9025
1044,282.418,2,5.04808,0.625886,21.2022,4.99693,28.2415,0.218406,0.228943,0.689789,0.628229,0.0248496,0.9025
1045,276.251,2,5.04808,0.625806,21.2016,4.99717,28.2434,0.218404,0.228962,0.689779,0.628237,0.024848,0.9025
1046,290.472,2,5.04812,0.625776,21.2017,4.99722,28.2438,0.218397,0.228992,0.689828,0.628173,0.0248486,0.9025
1047,284.925,2,5.04815,0.625721,21.2021,4.99705,28.2457,0.2184,0.229029,0.689749,0.628221,0.024849,0.9025
1048,288.268,2,5.04819,0.625656,21.2021,4.9972,28.2454,0.218403,0.229082,0.689651,0.628333,0.0248501,0.9025
1049,285.363,2,5.04826,0.625565,21.2016,4.99774,28.243,0.218388,0.229104,0.689584,0.628356,0.0248509,0.9025
1050,291.99,2,5.04827,0.625494,21.2012,4.99782,28.2426,0.218378,0.229115,0.689511,0.628277,0.0248526,0.9025
1051,289.982,2,5.04829,0.625468,21.2005,4.99831,28.2447,0.218375,0.22916,0.689486,0.628337,0.0248536,0.9025
1052,283.961,2,5.04832,0.625473,21.2005,4.99889,28.2435,0.218368,0.229177,0.689508,0.628208,0.024853,0.9025
1053,281.299,2,5.04833,0.625472,21.2006,4.99916,28.2432,0.21836,0.22917,0.689472,0.628231,0.0248532,0.9025
